path	size_bytes	mtime	git_status	file_type	sha256	classification	referenced_by	action	reason	canonical_path
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/s16816gemm_planar_complex_bf16/cutlass_tensorop_s16816gemm_planar_complex_bf16_64x128_32x3_hn_align8.cu	2466	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/s16816gemm_planar_complex_bf16/cutlass_tensorop_s16816gemm_planar_complex_bf16_64x128_32x3_ht_align8.cu	2469	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/s16816gemm_planar_complex_bf16/cutlass_tensorop_s16816gemm_planar_complex_bf16_64x128_32x3_nc_align8.cu	2463	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/s16816gemm_planar_complex_bf16/cutlass_tensorop_s16816gemm_planar_complex_bf16_64x128_32x3_nh_align8.cu	2466	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/s16816gemm_planar_complex_bf16/cutlass_tensorop_s16816gemm_planar_complex_bf16_64x128_32x3_nn_align8.cu	2458	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/s16816gemm_planar_complex_bf16/cutlass_tensorop_s16816gemm_planar_complex_bf16_64x128_32x3_nt_align8.cu	2461	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/s16816gemm_planar_complex_bf16/cutlass_tensorop_s16816gemm_planar_complex_bf16_64x128_32x3_tc_align8.cu	2466	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/s16816gemm_planar_complex_bf16/cutlass_tensorop_s16816gemm_planar_complex_bf16_64x128_32x3_th_align8.cu	2469	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/s16816gemm_planar_complex_bf16/cutlass_tensorop_s16816gemm_planar_complex_bf16_64x128_32x3_tn_align8.cu	2461	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/s16816gemm_planar_complex_bf16/cutlass_tensorop_s16816gemm_planar_complex_bf16_64x128_32x3_tt_align8.cu	2464	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/h16816gemm_s8_f16/all_sm80_h16816gemm_s8_f16_gemm_operations.cu	754	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/h16816gemm_s8_f16/cutlass_tensorop_h16816gemm_s8_f16_128x128_64x4_tn_align16.cu	2719	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/u8_i16832gemm_u8/all_sm80_u8_i16832gemm_u8_gemm_operations.cu	936	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/u8_i16832gemm_u8/cutlass_tensorop_u8_i16832gemm_u8_256x128_64x3_n32t32_align16.cu	2683	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/u8_i16832gemm_u8/cutlass_tensorop_u8_i16832gemm_u8_256x128_64x3_tn_align16.cu	2662	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/s16816gemm_u8_bf16/all_sm80_s16816gemm_u8_bf16_gemm_operations.cu	757	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/s16816gemm_u8_bf16/cutlass_tensorop_s16816gemm_u8_bf16_128x128_64x4_tn_align16.cu	2681	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/bf16_s16816gemm_planar_complex_bf16/all_sm80_bf16_s16816gemm_planar_complex_bf16_gemm_operations.cu	3969	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/bf16_s16816gemm_planar_complex_bf16/cutlass_tensorop_bf16_s16816gemm_planar_complex_bf16_64x128_32x3_cc_align8.cu	2531	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/bf16_s16816gemm_planar_complex_bf16/cutlass_tensorop_bf16_s16816gemm_planar_complex_bf16_64x128_32x3_ch_align8.cu	2534	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/bf16_s16816gemm_planar_complex_bf16/cutlass_tensorop_bf16_s16816gemm_planar_complex_bf16_64x128_32x3_cn_align8.cu	2526	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/bf16_s16816gemm_planar_complex_bf16/cutlass_tensorop_bf16_s16816gemm_planar_complex_bf16_64x128_32x3_ct_align8.cu	2529	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/bf16_s16816gemm_planar_complex_bf16/cutlass_tensorop_bf16_s16816gemm_planar_complex_bf16_64x128_32x3_hc_align8.cu	2534	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/bf16_s16816gemm_planar_complex_bf16/cutlass_tensorop_bf16_s16816gemm_planar_complex_bf16_64x128_32x3_hh_align8.cu	2537	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/bf16_s16816gemm_planar_complex_bf16/cutlass_tensorop_bf16_s16816gemm_planar_complex_bf16_64x128_32x3_hn_align8.cu	2529	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/bf16_s16816gemm_planar_complex_bf16/cutlass_tensorop_bf16_s16816gemm_planar_complex_bf16_64x128_32x3_ht_align8.cu	2532	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/bf16_s16816gemm_planar_complex_bf16/cutlass_tensorop_bf16_s16816gemm_planar_complex_bf16_64x128_32x3_nc_align8.cu	2526	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/bf16_s16816gemm_planar_complex_bf16/cutlass_tensorop_bf16_s16816gemm_planar_complex_bf16_64x128_32x3_nh_align8.cu	2529	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/bf16_s16816gemm_planar_complex_bf16/cutlass_tensorop_bf16_s16816gemm_planar_complex_bf16_64x128_32x3_nn_align8.cu	2521	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/bf16_s16816gemm_planar_complex_bf16/cutlass_tensorop_bf16_s16816gemm_planar_complex_bf16_64x128_32x3_nt_align8.cu	2524	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/bf16_s16816gemm_planar_complex_bf16/cutlass_tensorop_bf16_s16816gemm_planar_complex_bf16_64x128_32x3_tc_align8.cu	2529	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/bf16_s16816gemm_planar_complex_bf16/cutlass_tensorop_bf16_s16816gemm_planar_complex_bf16_64x128_32x3_th_align8.cu	2532	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/bf16_s16816gemm_planar_complex_bf16/cutlass_tensorop_bf16_s16816gemm_planar_complex_bf16_64x128_32x3_tn_align8.cu	2524	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/bf16_s16816gemm_planar_complex_bf16/cutlass_tensorop_bf16_s16816gemm_planar_complex_bf16_64x128_32x3_tt_align8.cu	2527	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/u4_i16864gemm_u4/all_sm80_u4_i16864gemm_u4_gemm_operations.cu	940	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/u4_i16864gemm_u4/cutlass_tensorop_u4_i16864gemm_u4_256x128_128x3_n64t64_align32.cu	2733	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/u4_i16864gemm_u4/cutlass_tensorop_u4_i16864gemm_u4_256x128_128x3_tn_align32.cu	2711	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/s8_i16864spgemm_s8/all_sm80_s8_i16864spgemm_s8_gemm_operations.cu	757	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/s8_i16864spgemm_s8/cutlass_tensorop_s8_i16864spgemm_s8_128x64_128x3_tn_align16.cu	2080	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/f16_s16816gemm_f16/all_sm80_f16_s16816gemm_f16_gemm_operations.cu	1292	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/f16_s16816gemm_f16/cutlass_tensorop_f16_s16816gemm_f16_256x128_32x3_nn_align8.cu	2678	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/f16_s16816gemm_f16/cutlass_tensorop_f16_s16816gemm_f16_256x128_32x3_nt_align8.cu	2681	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/f16_s16816gemm_f16/cutlass_tensorop_f16_s16816gemm_f16_256x128_32x3_tn_align8.cu	2681	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/f16_s16816gemm_f16/cutlass_tensorop_f16_s16816gemm_f16_256x128_32x3_tt_align8.cu	2684	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/i168128spgemm_s4/all_sm80_i168128spgemm_s4_gemm_operations.cu	749	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/i168128spgemm_s4/cutlass_tensorop_i168128spgemm_s4_64x64_256x4_tn_align32.cu	2084	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/f16_s16816gemm_s8_f16/all_sm80_f16_s16816gemm_s8_f16_gemm_operations.cu	766	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/f16_s16816gemm_s8_f16/cutlass_tensorop_f16_s16816gemm_s8_f16_128x128_64x4_tn_align16.cu	2717	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/generated/gemm/80/s16832spgemm_bf16/all_sm80_s16832spgemm_bf16_gemm_operations.cu	1275	1783157300	untracked	.cu	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
