figure_stage,tensor,condition,dataset,prompt_id,turn,cycle_id,token_position,layer_id
D,mtbench__L4_vdr_cache_FP,FP,mtbench,4,1,0,0,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,4,1,0,1,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,4,1,0,2,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,4,1,0,3,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,4,1,0,5,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,4,1,0,6,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,4,1,0,7,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,4,1,0,9,4
A,mtbench__Hconcat_after_R1,FP,mtbench,4,1,1,0,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,4,1,1,46,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,4,1,1,92,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,4,1,1,138,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,4,1,1,184,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,4,1,1,230,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,4,1,1,276,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,4,1,1,323,-1
A,mtbench__Hconcat_before_R1,FP,mtbench,4,1,1,0,-1
A,mtbench__Hconcat_before_R1,FP,mtbench,4,1,1,46,-1
A,mtbench__Hconcat_before_R1,FP,mtbench,4,1,1,92,-1
A,mtbench__Hconcat_before_R1,FP,mtbench,4,1,1,138,-1
A,mtbench__Hconcat_before_R1,FP,mtbench,4,1,1,184,-1
A,mtbench__Hconcat_before_R1,FP,mtbench,4,1,1,230,-1
A,mtbench__Hconcat_before_R1,FP,mtbench,4,1,1,276,-1
A,mtbench__Hconcat_before_R1,FP,mtbench,4,1,1,323,-1
D,mtbench__L0_kctx_cache_FP,FP,mtbench,4,1,1,0,0
D,mtbench__L0_kctx_cache_FP,FP,mtbench,4,1,1,46,0
D,mtbench__L0_kctx_cache_FP,FP,mtbench,4,1,1,92,0
D,mtbench__L0_kctx_cache_FP,FP,mtbench,4,1,1,138,0
D,mtbench__L0_kctx_cache_FP,FP,mtbench,4,1,1,184,0
D,mtbench__L0_kctx_cache_FP,FP,mtbench,4,1,1,230,0
D,mtbench__L0_kctx_cache_FP,FP,mtbench,4,1,1,276,0
D,mtbench__L0_kctx_cache_FP,FP,mtbench,4,1,1,323,0
D,mtbench__L0_vctx_cache_FP,FP,mtbench,4,1,1,0,0
D,mtbench__L0_vctx_cache_FP,FP,mtbench,4,1,1,46,0
D,mtbench__L0_vctx_cache_FP,FP,mtbench,4,1,1,92,0
D,mtbench__L0_vctx_cache_FP,FP,mtbench,4,1,1,138,0
D,mtbench__L0_vctx_cache_FP,FP,mtbench,4,1,1,184,0
D,mtbench__L0_vctx_cache_FP,FP,mtbench,4,1,1,230,0
D,mtbench__L0_vctx_cache_FP,FP,mtbench,4,1,1,276,0
D,mtbench__L0_vctx_cache_FP,FP,mtbench,4,1,1,323,0
D,mtbench__L0_kdr_cache_FP,FP,mtbench,4,1,1,0,0
D,mtbench__L0_kdr_cache_FP,FP,mtbench,4,1,1,1,0
D,mtbench__L0_kdr_cache_FP,FP,mtbench,4,1,1,2,0
D,mtbench__L0_kdr_cache_FP,FP,mtbench,4,1,1,3,0
D,mtbench__L0_kdr_cache_FP,FP,mtbench,4,1,1,5,0
D,mtbench__L0_kdr_cache_FP,FP,mtbench,4,1,1,6,0
D,mtbench__L0_kdr_cache_FP,FP,mtbench,4,1,1,7,0
D,mtbench__L0_kdr_cache_FP,FP,mtbench,4,1,1,9,0
D,mtbench__L0_vdr_cache_FP,FP,mtbench,4,1,1,0,0
D,mtbench__L0_vdr_cache_FP,FP,mtbench,4,1,1,1,0
D,mtbench__L0_vdr_cache_FP,FP,mtbench,4,1,1,2,0
D,mtbench__L0_vdr_cache_FP,FP,mtbench,4,1,1,3,0
D,mtbench__L0_vdr_cache_FP,FP,mtbench,4,1,1,5,0
D,mtbench__L0_vdr_cache_FP,FP,mtbench,4,1,1,6,0
D,mtbench__L0_vdr_cache_FP,FP,mtbench,4,1,1,7,0
D,mtbench__L0_vdr_cache_FP,FP,mtbench,4,1,1,9,0
D,mtbench__L1_kctx_cache_FP,FP,mtbench,4,1,1,0,1
D,mtbench__L1_kctx_cache_FP,FP,mtbench,4,1,1,46,1
D,mtbench__L1_kctx_cache_FP,FP,mtbench,4,1,1,92,1
D,mtbench__L1_kctx_cache_FP,FP,mtbench,4,1,1,138,1
D,mtbench__L1_kctx_cache_FP,FP,mtbench,4,1,1,184,1
D,mtbench__L1_kctx_cache_FP,FP,mtbench,4,1,1,230,1
D,mtbench__L1_kctx_cache_FP,FP,mtbench,4,1,1,276,1
D,mtbench__L1_kctx_cache_FP,FP,mtbench,4,1,1,323,1
D,mtbench__L1_vctx_cache_FP,FP,mtbench,4,1,1,0,1
D,mtbench__L1_vctx_cache_FP,FP,mtbench,4,1,1,46,1
D,mtbench__L1_vctx_cache_FP,FP,mtbench,4,1,1,92,1
D,mtbench__L1_vctx_cache_FP,FP,mtbench,4,1,1,138,1
D,mtbench__L1_vctx_cache_FP,FP,mtbench,4,1,1,184,1
D,mtbench__L1_vctx_cache_FP,FP,mtbench,4,1,1,230,1
D,mtbench__L1_vctx_cache_FP,FP,mtbench,4,1,1,276,1
D,mtbench__L1_vctx_cache_FP,FP,mtbench,4,1,1,323,1
D,mtbench__L1_kdr_cache_FP,FP,mtbench,4,1,1,0,1
D,mtbench__L1_kdr_cache_FP,FP,mtbench,4,1,1,1,1
D,mtbench__L1_kdr_cache_FP,FP,mtbench,4,1,1,2,1
D,mtbench__L1_kdr_cache_FP,FP,mtbench,4,1,1,3,1
D,mtbench__L1_kdr_cache_FP,FP,mtbench,4,1,1,5,1
D,mtbench__L1_kdr_cache_FP,FP,mtbench,4,1,1,6,1
D,mtbench__L1_kdr_cache_FP,FP,mtbench,4,1,1,7,1
D,mtbench__L1_kdr_cache_FP,FP,mtbench,4,1,1,9,1
D,mtbench__L1_vdr_cache_FP,FP,mtbench,4,1,1,0,1
D,mtbench__L1_vdr_cache_FP,FP,mtbench,4,1,1,1,1
D,mtbench__L1_vdr_cache_FP,FP,mtbench,4,1,1,2,1
D,mtbench__L1_vdr_cache_FP,FP,mtbench,4,1,1,3,1
D,mtbench__L1_vdr_cache_FP,FP,mtbench,4,1,1,5,1
D,mtbench__L1_vdr_cache_FP,FP,mtbench,4,1,1,6,1
D,mtbench__L1_vdr_cache_FP,FP,mtbench,4,1,1,7,1
D,mtbench__L1_vdr_cache_FP,FP,mtbench,4,1,1,9,1
D,mtbench__L2_kctx_cache_FP,FP,mtbench,4,1,1,0,2
D,mtbench__L2_kctx_cache_FP,FP,mtbench,4,1,1,46,2
D,mtbench__L2_kctx_cache_FP,FP,mtbench,4,1,1,92,2
D,mtbench__L2_kctx_cache_FP,FP,mtbench,4,1,1,138,2
D,mtbench__L2_kctx_cache_FP,FP,mtbench,4,1,1,184,2
D,mtbench__L2_kctx_cache_FP,FP,mtbench,4,1,1,230,2
D,mtbench__L2_kctx_cache_FP,FP,mtbench,4,1,1,276,2
D,mtbench__L2_kctx_cache_FP,FP,mtbench,4,1,1,323,2
D,mtbench__L2_vctx_cache_FP,FP,mtbench,4,1,1,0,2
D,mtbench__L2_vctx_cache_FP,FP,mtbench,4,1,1,46,2
D,mtbench__L2_vctx_cache_FP,FP,mtbench,4,1,1,92,2
D,mtbench__L2_vctx_cache_FP,FP,mtbench,4,1,1,138,2
D,mtbench__L2_vctx_cache_FP,FP,mtbench,4,1,1,184,2
D,mtbench__L2_vctx_cache_FP,FP,mtbench,4,1,1,230,2
D,mtbench__L2_vctx_cache_FP,FP,mtbench,4,1,1,276,2
D,mtbench__L2_vctx_cache_FP,FP,mtbench,4,1,1,323,2
D,mtbench__L2_kdr_cache_FP,FP,mtbench,4,1,1,0,2
D,mtbench__L2_kdr_cache_FP,FP,mtbench,4,1,1,1,2
D,mtbench__L2_kdr_cache_FP,FP,mtbench,4,1,1,2,2
D,mtbench__L2_kdr_cache_FP,FP,mtbench,4,1,1,3,2
D,mtbench__L2_kdr_cache_FP,FP,mtbench,4,1,1,5,2
D,mtbench__L2_kdr_cache_FP,FP,mtbench,4,1,1,6,2
D,mtbench__L2_kdr_cache_FP,FP,mtbench,4,1,1,7,2
D,mtbench__L2_kdr_cache_FP,FP,mtbench,4,1,1,9,2
D,mtbench__L2_vdr_cache_FP,FP,mtbench,4,1,1,0,2
D,mtbench__L2_vdr_cache_FP,FP,mtbench,4,1,1,1,2
D,mtbench__L2_vdr_cache_FP,FP,mtbench,4,1,1,2,2
D,mtbench__L2_vdr_cache_FP,FP,mtbench,4,1,1,3,2
D,mtbench__L2_vdr_cache_FP,FP,mtbench,4,1,1,5,2
D,mtbench__L2_vdr_cache_FP,FP,mtbench,4,1,1,6,2
D,mtbench__L2_vdr_cache_FP,FP,mtbench,4,1,1,7,2
D,mtbench__L2_vdr_cache_FP,FP,mtbench,4,1,1,9,2
D,mtbench__L3_kctx_cache_FP,FP,mtbench,4,1,1,0,3
D,mtbench__L3_kctx_cache_FP,FP,mtbench,4,1,1,46,3
D,mtbench__L3_kctx_cache_FP,FP,mtbench,4,1,1,92,3
D,mtbench__L3_kctx_cache_FP,FP,mtbench,4,1,1,138,3
D,mtbench__L3_kctx_cache_FP,FP,mtbench,4,1,1,184,3
D,mtbench__L3_kctx_cache_FP,FP,mtbench,4,1,1,230,3
D,mtbench__L3_kctx_cache_FP,FP,mtbench,4,1,1,276,3
D,mtbench__L3_kctx_cache_FP,FP,mtbench,4,1,1,323,3
D,mtbench__L3_vctx_cache_FP,FP,mtbench,4,1,1,0,3
D,mtbench__L3_vctx_cache_FP,FP,mtbench,4,1,1,46,3
D,mtbench__L3_vctx_cache_FP,FP,mtbench,4,1,1,92,3
D,mtbench__L3_vctx_cache_FP,FP,mtbench,4,1,1,138,3
D,mtbench__L3_vctx_cache_FP,FP,mtbench,4,1,1,184,3
D,mtbench__L3_vctx_cache_FP,FP,mtbench,4,1,1,230,3
D,mtbench__L3_vctx_cache_FP,FP,mtbench,4,1,1,276,3
D,mtbench__L3_vctx_cache_FP,FP,mtbench,4,1,1,323,3
D,mtbench__L3_kdr_cache_FP,FP,mtbench,4,1,1,0,3
D,mtbench__L3_kdr_cache_FP,FP,mtbench,4,1,1,1,3
D,mtbench__L3_kdr_cache_FP,FP,mtbench,4,1,1,2,3
D,mtbench__L3_kdr_cache_FP,FP,mtbench,4,1,1,3,3
D,mtbench__L3_kdr_cache_FP,FP,mtbench,4,1,1,5,3
D,mtbench__L3_kdr_cache_FP,FP,mtbench,4,1,1,6,3
D,mtbench__L3_kdr_cache_FP,FP,mtbench,4,1,1,7,3
D,mtbench__L3_kdr_cache_FP,FP,mtbench,4,1,1,9,3
D,mtbench__L3_vdr_cache_FP,FP,mtbench,4,1,1,0,3
D,mtbench__L3_vdr_cache_FP,FP,mtbench,4,1,1,1,3
D,mtbench__L3_vdr_cache_FP,FP,mtbench,4,1,1,2,3
D,mtbench__L3_vdr_cache_FP,FP,mtbench,4,1,1,3,3
D,mtbench__L3_vdr_cache_FP,FP,mtbench,4,1,1,5,3
D,mtbench__L3_vdr_cache_FP,FP,mtbench,4,1,1,6,3
D,mtbench__L3_vdr_cache_FP,FP,mtbench,4,1,1,7,3
D,mtbench__L3_vdr_cache_FP,FP,mtbench,4,1,1,9,3
D,mtbench__L4_kctx_cache_FP,FP,mtbench,4,1,1,0,4
D,mtbench__L4_kctx_cache_FP,FP,mtbench,4,1,1,46,4
D,mtbench__L4_kctx_cache_FP,FP,mtbench,4,1,1,92,4
D,mtbench__L4_kctx_cache_FP,FP,mtbench,4,1,1,138,4
D,mtbench__L4_kctx_cache_FP,FP,mtbench,4,1,1,184,4
D,mtbench__L4_kctx_cache_FP,FP,mtbench,4,1,1,230,4
D,mtbench__L4_kctx_cache_FP,FP,mtbench,4,1,1,276,4
D,mtbench__L4_kctx_cache_FP,FP,mtbench,4,1,1,323,4
D,mtbench__L4_vctx_cache_FP,FP,mtbench,4,1,1,0,4
D,mtbench__L4_vctx_cache_FP,FP,mtbench,4,1,1,46,4
D,mtbench__L4_vctx_cache_FP,FP,mtbench,4,1,1,92,4
D,mtbench__L4_vctx_cache_FP,FP,mtbench,4,1,1,138,4
D,mtbench__L4_vctx_cache_FP,FP,mtbench,4,1,1,184,4
D,mtbench__L4_vctx_cache_FP,FP,mtbench,4,1,1,230,4
D,mtbench__L4_vctx_cache_FP,FP,mtbench,4,1,1,276,4
D,mtbench__L4_vctx_cache_FP,FP,mtbench,4,1,1,323,4
D,mtbench__L4_kdr_cache_FP,FP,mtbench,4,1,1,0,4
D,mtbench__L4_kdr_cache_FP,FP,mtbench,4,1,1,1,4
D,mtbench__L4_kdr_cache_FP,FP,mtbench,4,1,1,2,4
D,mtbench__L4_kdr_cache_FP,FP,mtbench,4,1,1,3,4
D,mtbench__L4_kdr_cache_FP,FP,mtbench,4,1,1,5,4
D,mtbench__L4_kdr_cache_FP,FP,mtbench,4,1,1,6,4
D,mtbench__L4_kdr_cache_FP,FP,mtbench,4,1,1,7,4
D,mtbench__L4_kdr_cache_FP,FP,mtbench,4,1,1,9,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,4,1,1,0,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,4,1,1,1,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,4,1,1,2,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,4,1,1,3,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,4,1,1,5,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,4,1,1,6,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,4,1,1,7,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,4,1,1,9,4
A,mtbench__Hconcat_after_R1,FP,mtbench,5,0,0,0,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,5,0,0,9,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,5,0,0,18,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,5,0,0,27,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,5,0,0,37,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,5,0,0,46,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,5,0,0,55,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,5,0,0,65,-1
A,mtbench__Hconcat_before_R1,FP,mtbench,5,0,0,0,-1
A,mtbench__Hconcat_before_R1,FP,mtbench,5,0,0,9,-1
A,mtbench__Hconcat_before_R1,FP,mtbench,5,0,0,18,-1
A,mtbench__Hconcat_before_R1,FP,mtbench,5,0,0,27,-1
A,mtbench__Hconcat_before_R1,FP,mtbench,5,0,0,37,-1
A,mtbench__Hconcat_before_R1,FP,mtbench,5,0,0,46,-1
A,mtbench__Hconcat_before_R1,FP,mtbench,5,0,0,55,-1
A,mtbench__Hconcat_before_R1,FP,mtbench,5,0,0,65,-1
D,mtbench__L0_kctx_cache_FP,FP,mtbench,5,0,0,0,0
D,mtbench__L0_kctx_cache_FP,FP,mtbench,5,0,0,9,0
D,mtbench__L0_kctx_cache_FP,FP,mtbench,5,0,0,18,0
D,mtbench__L0_kctx_cache_FP,FP,mtbench,5,0,0,27,0
D,mtbench__L0_kctx_cache_FP,FP,mtbench,5,0,0,37,0
D,mtbench__L0_kctx_cache_FP,FP,mtbench,5,0,0,46,0
D,mtbench__L0_kctx_cache_FP,FP,mtbench,5,0,0,55,0
D,mtbench__L0_kctx_cache_FP,FP,mtbench,5,0,0,65,0
D,mtbench__L0_vctx_cache_FP,FP,mtbench,5,0,0,0,0
D,mtbench__L0_vctx_cache_FP,FP,mtbench,5,0,0,9,0
D,mtbench__L0_vctx_cache_FP,FP,mtbench,5,0,0,18,0
D,mtbench__L0_vctx_cache_FP,FP,mtbench,5,0,0,27,0
D,mtbench__L0_vctx_cache_FP,FP,mtbench,5,0,0,37,0
D,mtbench__L0_vctx_cache_FP,FP,mtbench,5,0,0,46,0
D,mtbench__L0_vctx_cache_FP,FP,mtbench,5,0,0,55,0
D,mtbench__L0_vctx_cache_FP,FP,mtbench,5,0,0,65,0
D,mtbench__L0_kdr_cache_FP,FP,mtbench,5,0,0,0,0
D,mtbench__L0_kdr_cache_FP,FP,mtbench,5,0,0,1,0
D,mtbench__L0_kdr_cache_FP,FP,mtbench,5,0,0,2,0
D,mtbench__L0_kdr_cache_FP,FP,mtbench,5,0,0,3,0
D,mtbench__L0_kdr_cache_FP,FP,mtbench,5,0,0,5,0
D,mtbench__L0_kdr_cache_FP,FP,mtbench,5,0,0,6,0
D,mtbench__L0_kdr_cache_FP,FP,mtbench,5,0,0,7,0
D,mtbench__L0_kdr_cache_FP,FP,mtbench,5,0,0,9,0
D,mtbench__L0_vdr_cache_FP,FP,mtbench,5,0,0,0,0
D,mtbench__L0_vdr_cache_FP,FP,mtbench,5,0,0,1,0
D,mtbench__L0_vdr_cache_FP,FP,mtbench,5,0,0,2,0
D,mtbench__L0_vdr_cache_FP,FP,mtbench,5,0,0,3,0
D,mtbench__L0_vdr_cache_FP,FP,mtbench,5,0,0,5,0
D,mtbench__L0_vdr_cache_FP,FP,mtbench,5,0,0,6,0
D,mtbench__L0_vdr_cache_FP,FP,mtbench,5,0,0,7,0
D,mtbench__L0_vdr_cache_FP,FP,mtbench,5,0,0,9,0
D,mtbench__L1_kctx_cache_FP,FP,mtbench,5,0,0,0,1
D,mtbench__L1_kctx_cache_FP,FP,mtbench,5,0,0,9,1
D,mtbench__L1_kctx_cache_FP,FP,mtbench,5,0,0,18,1
D,mtbench__L1_kctx_cache_FP,FP,mtbench,5,0,0,27,1
D,mtbench__L1_kctx_cache_FP,FP,mtbench,5,0,0,37,1
D,mtbench__L1_kctx_cache_FP,FP,mtbench,5,0,0,46,1
D,mtbench__L1_kctx_cache_FP,FP,mtbench,5,0,0,55,1
D,mtbench__L1_kctx_cache_FP,FP,mtbench,5,0,0,65,1
D,mtbench__L1_vctx_cache_FP,FP,mtbench,5,0,0,0,1
D,mtbench__L1_vctx_cache_FP,FP,mtbench,5,0,0,9,1
D,mtbench__L1_vctx_cache_FP,FP,mtbench,5,0,0,18,1
D,mtbench__L1_vctx_cache_FP,FP,mtbench,5,0,0,27,1
D,mtbench__L1_vctx_cache_FP,FP,mtbench,5,0,0,37,1
D,mtbench__L1_vctx_cache_FP,FP,mtbench,5,0,0,46,1
D,mtbench__L1_vctx_cache_FP,FP,mtbench,5,0,0,55,1
D,mtbench__L1_vctx_cache_FP,FP,mtbench,5,0,0,65,1
D,mtbench__L1_kdr_cache_FP,FP,mtbench,5,0,0,0,1
D,mtbench__L1_kdr_cache_FP,FP,mtbench,5,0,0,1,1
D,mtbench__L1_kdr_cache_FP,FP,mtbench,5,0,0,2,1
D,mtbench__L1_kdr_cache_FP,FP,mtbench,5,0,0,3,1
D,mtbench__L1_kdr_cache_FP,FP,mtbench,5,0,0,5,1
D,mtbench__L1_kdr_cache_FP,FP,mtbench,5,0,0,6,1
D,mtbench__L1_kdr_cache_FP,FP,mtbench,5,0,0,7,1
D,mtbench__L1_kdr_cache_FP,FP,mtbench,5,0,0,9,1
D,mtbench__L1_vdr_cache_FP,FP,mtbench,5,0,0,0,1
D,mtbench__L1_vdr_cache_FP,FP,mtbench,5,0,0,1,1
D,mtbench__L1_vdr_cache_FP,FP,mtbench,5,0,0,2,1
D,mtbench__L1_vdr_cache_FP,FP,mtbench,5,0,0,3,1
D,mtbench__L1_vdr_cache_FP,FP,mtbench,5,0,0,5,1
D,mtbench__L1_vdr_cache_FP,FP,mtbench,5,0,0,6,1
D,mtbench__L1_vdr_cache_FP,FP,mtbench,5,0,0,7,1
D,mtbench__L1_vdr_cache_FP,FP,mtbench,5,0,0,9,1
D,mtbench__L2_kctx_cache_FP,FP,mtbench,5,0,0,0,2
D,mtbench__L2_kctx_cache_FP,FP,mtbench,5,0,0,9,2
D,mtbench__L2_kctx_cache_FP,FP,mtbench,5,0,0,18,2
D,mtbench__L2_kctx_cache_FP,FP,mtbench,5,0,0,27,2
D,mtbench__L2_kctx_cache_FP,FP,mtbench,5,0,0,37,2
D,mtbench__L2_kctx_cache_FP,FP,mtbench,5,0,0,46,2
D,mtbench__L2_kctx_cache_FP,FP,mtbench,5,0,0,55,2
D,mtbench__L2_kctx_cache_FP,FP,mtbench,5,0,0,65,2
D,mtbench__L2_vctx_cache_FP,FP,mtbench,5,0,0,0,2
D,mtbench__L2_vctx_cache_FP,FP,mtbench,5,0,0,9,2
D,mtbench__L2_vctx_cache_FP,FP,mtbench,5,0,0,18,2
D,mtbench__L2_vctx_cache_FP,FP,mtbench,5,0,0,27,2
D,mtbench__L2_vctx_cache_FP,FP,mtbench,5,0,0,37,2
D,mtbench__L2_vctx_cache_FP,FP,mtbench,5,0,0,46,2
D,mtbench__L2_vctx_cache_FP,FP,mtbench,5,0,0,55,2
D,mtbench__L2_vctx_cache_FP,FP,mtbench,5,0,0,65,2
D,mtbench__L2_kdr_cache_FP,FP,mtbench,5,0,0,0,2
D,mtbench__L2_kdr_cache_FP,FP,mtbench,5,0,0,1,2
D,mtbench__L2_kdr_cache_FP,FP,mtbench,5,0,0,2,2
D,mtbench__L2_kdr_cache_FP,FP,mtbench,5,0,0,3,2
D,mtbench__L2_kdr_cache_FP,FP,mtbench,5,0,0,5,2
D,mtbench__L2_kdr_cache_FP,FP,mtbench,5,0,0,6,2
D,mtbench__L2_kdr_cache_FP,FP,mtbench,5,0,0,7,2
D,mtbench__L2_kdr_cache_FP,FP,mtbench,5,0,0,9,2
D,mtbench__L2_vdr_cache_FP,FP,mtbench,5,0,0,0,2
D,mtbench__L2_vdr_cache_FP,FP,mtbench,5,0,0,1,2
D,mtbench__L2_vdr_cache_FP,FP,mtbench,5,0,0,2,2
D,mtbench__L2_vdr_cache_FP,FP,mtbench,5,0,0,3,2
D,mtbench__L2_vdr_cache_FP,FP,mtbench,5,0,0,5,2
D,mtbench__L2_vdr_cache_FP,FP,mtbench,5,0,0,6,2
D,mtbench__L2_vdr_cache_FP,FP,mtbench,5,0,0,7,2
D,mtbench__L2_vdr_cache_FP,FP,mtbench,5,0,0,9,2
D,mtbench__L3_kctx_cache_FP,FP,mtbench,5,0,0,0,3
D,mtbench__L3_kctx_cache_FP,FP,mtbench,5,0,0,9,3
D,mtbench__L3_kctx_cache_FP,FP,mtbench,5,0,0,18,3
D,mtbench__L3_kctx_cache_FP,FP,mtbench,5,0,0,27,3
D,mtbench__L3_kctx_cache_FP,FP,mtbench,5,0,0,37,3
D,mtbench__L3_kctx_cache_FP,FP,mtbench,5,0,0,46,3
D,mtbench__L3_kctx_cache_FP,FP,mtbench,5,0,0,55,3
D,mtbench__L3_kctx_cache_FP,FP,mtbench,5,0,0,65,3
D,mtbench__L3_vctx_cache_FP,FP,mtbench,5,0,0,0,3
D,mtbench__L3_vctx_cache_FP,FP,mtbench,5,0,0,9,3
D,mtbench__L3_vctx_cache_FP,FP,mtbench,5,0,0,18,3
D,mtbench__L3_vctx_cache_FP,FP,mtbench,5,0,0,27,3
D,mtbench__L3_vctx_cache_FP,FP,mtbench,5,0,0,37,3
D,mtbench__L3_vctx_cache_FP,FP,mtbench,5,0,0,46,3
D,mtbench__L3_vctx_cache_FP,FP,mtbench,5,0,0,55,3
D,mtbench__L3_vctx_cache_FP,FP,mtbench,5,0,0,65,3
D,mtbench__L3_kdr_cache_FP,FP,mtbench,5,0,0,0,3
D,mtbench__L3_kdr_cache_FP,FP,mtbench,5,0,0,1,3
D,mtbench__L3_kdr_cache_FP,FP,mtbench,5,0,0,2,3
D,mtbench__L3_kdr_cache_FP,FP,mtbench,5,0,0,3,3
D,mtbench__L3_kdr_cache_FP,FP,mtbench,5,0,0,5,3
D,mtbench__L3_kdr_cache_FP,FP,mtbench,5,0,0,6,3
D,mtbench__L3_kdr_cache_FP,FP,mtbench,5,0,0,7,3
D,mtbench__L3_kdr_cache_FP,FP,mtbench,5,0,0,9,3
D,mtbench__L3_vdr_cache_FP,FP,mtbench,5,0,0,0,3
D,mtbench__L3_vdr_cache_FP,FP,mtbench,5,0,0,1,3
D,mtbench__L3_vdr_cache_FP,FP,mtbench,5,0,0,2,3
D,mtbench__L3_vdr_cache_FP,FP,mtbench,5,0,0,3,3
D,mtbench__L3_vdr_cache_FP,FP,mtbench,5,0,0,5,3
D,mtbench__L3_vdr_cache_FP,FP,mtbench,5,0,0,6,3
D,mtbench__L3_vdr_cache_FP,FP,mtbench,5,0,0,7,3
D,mtbench__L3_vdr_cache_FP,FP,mtbench,5,0,0,9,3
D,mtbench__L4_kctx_cache_FP,FP,mtbench,5,0,0,0,4
D,mtbench__L4_kctx_cache_FP,FP,mtbench,5,0,0,9,4
D,mtbench__L4_kctx_cache_FP,FP,mtbench,5,0,0,18,4
D,mtbench__L4_kctx_cache_FP,FP,mtbench,5,0,0,27,4
D,mtbench__L4_kctx_cache_FP,FP,mtbench,5,0,0,37,4
D,mtbench__L4_kctx_cache_FP,FP,mtbench,5,0,0,46,4
D,mtbench__L4_kctx_cache_FP,FP,mtbench,5,0,0,55,4
D,mtbench__L4_kctx_cache_FP,FP,mtbench,5,0,0,65,4
D,mtbench__L4_vctx_cache_FP,FP,mtbench,5,0,0,0,4
D,mtbench__L4_vctx_cache_FP,FP,mtbench,5,0,0,9,4
D,mtbench__L4_vctx_cache_FP,FP,mtbench,5,0,0,18,4
D,mtbench__L4_vctx_cache_FP,FP,mtbench,5,0,0,27,4
D,mtbench__L4_vctx_cache_FP,FP,mtbench,5,0,0,37,4
D,mtbench__L4_vctx_cache_FP,FP,mtbench,5,0,0,46,4
D,mtbench__L4_vctx_cache_FP,FP,mtbench,5,0,0,55,4
D,mtbench__L4_vctx_cache_FP,FP,mtbench,5,0,0,65,4
D,mtbench__L4_kdr_cache_FP,FP,mtbench,5,0,0,0,4
D,mtbench__L4_kdr_cache_FP,FP,mtbench,5,0,0,1,4
D,mtbench__L4_kdr_cache_FP,FP,mtbench,5,0,0,2,4
D,mtbench__L4_kdr_cache_FP,FP,mtbench,5,0,0,3,4
D,mtbench__L4_kdr_cache_FP,FP,mtbench,5,0,0,5,4
D,mtbench__L4_kdr_cache_FP,FP,mtbench,5,0,0,6,4
D,mtbench__L4_kdr_cache_FP,FP,mtbench,5,0,0,7,4
D,mtbench__L4_kdr_cache_FP,FP,mtbench,5,0,0,9,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,5,0,0,0,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,5,0,0,1,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,5,0,0,2,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,5,0,0,3,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,5,0,0,5,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,5,0,0,6,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,5,0,0,7,4
D,mtbench__L4_vdr_cache_FP,FP,mtbench,5,0,0,9,4
A,mtbench__Hconcat_after_R1,FP,mtbench,5,0,1,0,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,5,0,1,9,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,5,0,1,18,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,5,0,1,28,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,5,0,1,37,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,5,0,1,47,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,5,0,1,56,-1
A,mtbench__Hconcat_after_R1,FP,mtbench,5,0,1,66,-1
